SMILES1,SMILES2
OC(=O)CCCC(O)=O,c1ccc2N3N=NC=C3C=Cc2c1
C1=CN2N=NC=C2C=C1,Fc1c(I)c(F)c(I)c(F)c1I
C1=CN2N=NC=C2C=C1,Fc1c(F)c(F)c(I)c(I)c1F
CCN1C(=O)c2ccc3C(=O)N(CC)C(=O)c4ccc(C1=O)c2c34,c1cc2ccc3cccc4ccc(c1)c2c34
CCN1C(=O)c2ccc3C(=O)N(CC)C(=O)c4ccc(C1=O)c2c34,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
[O]N1=C2C(=CC=C(Br)C2=NO1)Br,c1cc2ccc3cccc4ccc(c1)c2c34
C1CN2CN3CN1CN(C2)C3,Oc1ccc(Cl)cc1
C1CN2CN3CN1CN(C2)C3,Cc1cc(O)cc(C)c1Cl
OC(=O)CCSC1=CC(=O)C(=O)c2ccccc12,c1ccc2cnccc2c1
OC(=O)c1ccccc1SSc1ccccc1C(O)=O,c1ccc2cnccc2c1
CC(=NO)C(C)=NO,Cc1nc2ccc(cc2nc1C)C(=O)c1ccccc1
O=C(Nc1ccccc1)Nc1cccc2ncccc12,OC(=O)CCCCC(O)=O
Nc1cccc2cccnc12,OC(=O)c1cc(O)c(O)c(O)c1
O=C1NC=Nc2ccccc12,OC(=O)c1ccc(cc1)C(O)=O
CC1=C(SCC(O)=O)C(=O)c2ccccc2C1=O,c1cnc2c(c1)ccc1cccnc21
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)CN1C(=O)c2ccccc2C1=O
OC(=O)C1CCCCC1C(O)=O,c1ccc2cnccc2c1
OC(=O)C(O)=O,S1C=Nc2ccccc12
O=C([O-])C[NH+]1CCCCC1,Oc1ccc(cc1N(=O)=O)N(=O)=O
O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,c1ccc(nc1)c1ccccn1
O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,c1cnc2c(c1)ccc1cccnc21
OC(=O)C=CC1=CSC=C1,c1cc(ccn1)c1ccncc1
BrCCCCCCBr,NC(N)=O
Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1,O=CN1CCCCC1
Fc1c(F)c(Br)c(F)c(F)c1Br,O1C(=CN=C1c1ccccc1)c1ccccc1
O1C(=CN=C1c1ccccc1)c1ccccc1,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O
O1C(=CN=C1c1ccccc1)c1ccccc1,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F
O1C(=CN=C1c1ccccc1)c1ccccc1,Oc1ccc(O)cc1
Fc1c(F)c(c(F)c(F)c1Br)c1c(F)c(F)c(Br)c(F)c1F,O1C(=CN=C1c1ccccc1)c1ccccc1
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,CON(C(=O)OC)c1ccccc1COC1=NN(C=C1)c1ccc(Cl)cc1
C[N+]1([O-])CCOCC1,OC1CCCCC1O
CC(C)(OO)OO,O=P(C1CCCCC1)(C1CCCCC1)C1CCCCC1
CC(C)(OO)OO,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
CCCCCCC(NS(=O)(=O)c1ccc(C)cc1)C1=CN=C(N1)c1ccccc1,CCCCCCC(NS(=O)(=O)c1ccc(C)cc1)C1=CNC(=N1)c1ccccc1
CC(C)C1=CC(=O)N(N1)c1ccccc1,CC(C)C1=NN(C(=C1)O)c1ccccc1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1c2ccccc2c2ccccc12
COc1cc2N3C4C5C(CC3=O)OCC=C3CN6CCC4(C6CC53)c2cc1OC,OC(C#C)(c1ccccc1)c1ccccc1Br
Nc1ccccc1C(O)=O,c1cc(ccn1)C=Cc1ccncc1
CCOP(=O)(OCC)C(C)=C(C=Cc1ccc(cc1)N(=O)=O)C(F)(F)F,O=N(=O)c1ccc(cc1)N(=O)=O
O=C1C=CC(=O)C=C1,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12
NNC(=O)c1ccncc1,OC(=O)c1cccc(c1)C(O)=O
Clc1ccc(cc1)C1CC(=NN1C1=NC(=C(S1)N1C=NC=N1)c1ccccc1)c1ccc(Cl)cc1,Clc1ccc(cc1)C1CC(=NN1C1=NC(=C(S1)[C-]1C=CC=C1)[n+]1cnccn1)c1ccc(Cl)cc1
C[N+]1(CCCCC1)CC(=O)[O-],Oc1ccc(cc1N(=O)=O)N(=O)=O
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,S1C(Sc2ccccc12)=C1Sc2ccccc2S1
Oc1ccc(O)cc1,[OH]1[CH]2345=O6[CH]789%10=O2[CH]2%116(=O37)[OH][CH]3618=O1[CH]74(=O3[CH]21(=O67)([OH]5)[OH]9)([OH]%10)[OH]%11
Nc1ccc(cc1)N(=O)=O,O=C1C=CC(=O)C=C1
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,CCN1C(=Nc2c(N)ncnc12)Br
CCC1(CC)C(=O)NC(=O)NC1=O,Nc1ccccn1
CCC1(CC)C(=O)NC(=O)NC1=O,NC(N)=O
CCC1(CC)C(=O)NC(=O)NC1=O,CN(C)P(=O)(N(C)C)N(C)C
CCC1(CC)C(=O)NC(=O)NC1=O,N1C=CN=C1
CCC1(CC)C(=O)NC(=O)NC1=O,CN1C=CC=CC1=O
NC1=Nc2ccc(Br)cc2S1,OC(=O)c1ccc(cc1)N(=O)=O
NC1=Nc2ccc(Br)cc2S1,OC(=O)c1ccc(cc1)C(O)=O
NC1=Nc2ccc(Br)cc2S1,OC(=O)C=CC(O)=O
Cc1ccc2ccccc2n1,OC(=O)C=CC(O)=O
CCc1cccnc1,OC(=O)c1ccc(cc1)N(=O)=O
OC(C(O)=O)c1ccccc1,[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1
OC12OC3CC1C(C3Br)C2(Cl)Cl,OC1CC2C(C1Br)C(Cl)(Cl)C2=O
COc1ccc(cc1OC)C(O)=O,Cc1cccc2SC(=Nc12)N
BrC1=CC(C=C(Br)C1=O)=C1C=C(Br)C(=O)C(=C1)Br,c1cc2ccc3cccc4ccc(c1)c2c34
ClC1=CC(C=C(Cl)C1=O)=C1C=C(Cl)C(=O)C(=C1)Cl,c1cc2ccc3cccc4ccc(c1)c2c34
N#Cc1cccnc1,OC(=O)CCCC(O)=O
Cc1ccc(cc1)S(=O)(=O)NC(CCC(O)=O)C(O)=O,NC1=NC(=O)NC=C1Br
O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2nc3ccccc3nc2c1
N#Cc1cc(C#N)c(cc1C#N)C#N,O=C(C=Cc1ccc2ccc3cccc4ccc1c2c34)c1ccccc1
COc1cc(ccc1O)C(O)=O,N#Cc1cc(C#N)c(cc1C#N)C#N
COc1ccc(cc1)C(=O)C=Cc1ccc2ccc3cccc4ccc1c2c34,N#Cc1cc(C#N)c(cc1C#N)C#N
CC(C)=NNC(=O)c1cccnc1,OC(=O)c1ccc(O)cc1O
C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,O=N(=O)c1ccc2c(c1)C(=C(C#N)C#N)c1cc(cc(c21)N(=O)=O)N(=O)=O
O=C1NC=C(C=C1N(=O)=O)N(=O)=O,c1ccc2ccccc2c1
O=C1NC=C(C=C1N(=O)=O)N(=O)=O,c1ccc2cc3ccccc3cc2c1
O=C1NC=C(C=C1N(=O)=O)N(=O)=O,c1ccc2c(c1)c1ccccc1c1ccccc21
O=C1NC=C(C=C1N(=O)=O)N(=O)=O,c1cc2cccc3C=Cc(c1)c23
O=C1NC=C(C=C1N(=O)=O)N(=O)=O,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
O=C1N(c2ccccc2)C(=[N+](c2ccccc2)C(=C1c1ccccc1)[O-])c1ccccc1,O=C1[N+](=C(N(c2ccccc2)C(=C1c1ccccc1)[O-])c1ccccc1)c1ccccc1
CCOC1=C(OCC)C(=O)C(C1=O)=C(C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,Oc1cccc(O)c1
[NH3+]C(CC1=CNC=N1)C(=O)[O-],[NH3+]C(Cc1ccccc1)C(=O)[O-]
CC1=CC(=CC(=O)O1)OCc1cccc(Cl)c1,O=C1NC(=O)C=C1
Fc1c(F)c(F)c(I)c(I)c1F,c1ccc(C=Cc2ccncc2)nc1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(C=Cc2ccncc2)nc1
Fc1c(F)c(I)c(F)c(I)c1F,c1ccc(nc1)C1C(C(C1c1ccccn1)c1ccncc1)c1ccncc1
Fc1c(F)c(F)c(I)c(I)c1F,c1ccc(nc1)C1C(C(C1c1ccncc1)c1ccccn1)c1ccncc1
NC(N)=O,OC(=O)C1OC(C(C1C(O)=O)C(O)=O)C(O)=O
C(C=Cc1ccncc1)=Cc1ccncc1,COc1cc(O)cc(O)c1
C(=CC=Cc1ccncc1)C=Cc1ccncc1,COc1cc(O)cc(O)c1
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(Cl)c1Cl)C(=O)OC)C,N1C=CN=C1
CC(NCCN1CCNCC1)=CC(=O)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
CC(NCCN1CCOCC1)=CC(=O)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
CC(NCCN1CCOCC1)=CC(=O)c1ccccc1,Fc1c(I)c(F)c(I)c(F)c1I
CC(NCCN1CCNCC1)=CC(=O)c1ccccc1,Fc1c(I)c(F)c(I)c(F)c1I
CC(=O)C=C(C)NCCN1CCNCC1,Fc1c(I)c(F)c(I)c(F)c1I
CC(=O)C1=C(O)C=C2Oc3c(c(O)c(C)c(O)c3C2(C)C1=O)C1=CSC(=N1)c1ccccc1,CC(O)=C1C(=O)C=C2Oc3c(c(O)c(C)c(O)c3C2(C)C1=O)C1=CSC(=N1)c1ccccc1
Fc1c(F)c(I)c(F)c(F)c1I,c1cc(ccn1)c1ccc(cc1)C(c1ccc(cc1)c1ccncc1)=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1
COc1cccc(c1)C(=Cc1c2ccccc2cc2ccccc12)C#N,N#Cc1cc(C#N)c(cc1C#N)C#N
N#Cc1cc(C#N)c(cc1C#N)C#N,Oc1ccc(cc1)C(=Cc1c2ccccc2cc2ccccc12)C#N
CC1=C(Sc2ccccc2N1)C(=O)c1ccccc1,CC1=Nc2ccccc2S1
BrC(Br)=C(Br)Br,c1cnccn1
CCCOc1ccc(cc1)N=Nc1ccncc1,Oc1cc(O)c(C=O)c(O)c1
CCCCCCCCOc1ccc(cc1)N=Nc1ccncc1,Oc1c(F)c(F)c(I)c(F)c1F
OC(=O)c1cc(O)cc(O)c1,c1cc(ccn1)c1ccncc1
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(cc1)C(c1ccccc1)(c1ccccc1)c1ccccc1
C1COCCOCCOCCO1,CC(C)=NNC(N)=S
C[N+]1=C(C=C(C#N)c2ccc(cc2)[C-](C#N)C#N)C(C)(C)c2ccccc12,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
[NH3+]C(CC(C)C)C(=O)[O-],[NH3+]C(CC)C(=O)[O-]
[NH3+]C(CC(C)C)C(=O)[O-],[NH3+]C(CCC)C(=O)[O-]
[NH3+]C(CC(C)C)C(=O)[O-],[NH3+]C(CCSC)C(=O)[O-]
[NH3+]C(C(C)C)C(=O)[O-],[NH3+]C(CC(C)C)C(=O)[O-]
[NH3+]C(C(C)C)C(=O)[O-],[NH3+]C(CC)C(=O)[O-]
[NH3+]C(C(C)C)C(=O)[O-],[NH3+]C(CCC)C(=O)[O-]
[NH3+]C(C(C)C)C(=O)[O-],[NH3+]C(CCSC)C(=O)[O-]
CN(C)c1ncnc2NC=Nc12,IC(I)=C(I)I
COc1cc(C=CC(O)=O)ccc1O,NC1=NC(=O)NC=C1F
CN(O)C(=Nc1c(C)cccc1C)c1ccccc1,CN([O-])C(=[NH+]c1c(C)cccc1C)c1ccccc1
COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1,NC(=O)c1cccnc1
NC(N)=S,c1cncc(c1)C=Cc1ccncc1
Nc1ccc(cc1)S(=O)(=O)N=C1NC=CC=C1,Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1
Fc1c(F)c(F)c(C#Cc2c(F)c(F)c(C#Cc3c(F)c(F)c(F)c(F)c3F)c(F)c2F)c(F)c1F,c1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccccc1
BrC1=CN2CC3CC(CN4CCCCC34)C2CC1=O,O=C1CCC(=O)N1
CC(Oc1ccccc1)C(O)=O,[NH3+]C(C)C(=O)[O-]
NC(N)=O,OC1NC(=O)NC(C1C(=O)c1ccccc1)c1ccccc1
C1Cc2ccccc2N1,O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O
CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2O1,CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2S1
CCOC(=O)C1=C(C)NC(=C(C1c1cccc(Cl)c1Cl)C(=O)OC)C,CN(C)C(=O)N(C)C
Fc1c(F)c(I)c(F)c(F)c1I,[C]#Nc1ccc(cc1)N#[C]
Fc1c(F)c(c(F)c(F)c1I)c1c(F)c(F)c(I)c(F)c1F,[C]#Nc1ccc(cc1)N#[C]
Cc1c(C)c(N#[C])c(C)c(C)c1N#[C],Fc1c(F)c(I)c(F)c(F)c1I
IC(I)=C(I)I,[C]#Nc1ccc(cc1)N#[C]
CN(c1cccc(c1)C(O)=O)C(=O)N(C)c1cccc(c1)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
CN(c1cccc(c1)C(O)=O)C(=O)N(C)c1cccc(c1)C(O)=O,c1cc(ccn1)c1ccc(cc1)c1ccncc1
CN(c1cccc(c1)C(O)=O)C(=O)N(C)c1cccc(c1)C(O)=O,c1cc(ccn1)c1ccc2cc3cc(ccc3cc2c1)c1ccncc1
CN1C=Nc2c(N)ncnc12,O=C1CNC(=S)N1
CCC1(CC)C(=O)NC(=O)NC1=O,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
OC(=O)C1=CC=C(S1)C(O)=O,c1cc(ccn1)c1ccncc1
COC(=O)C(C#N)=C(C#N)C(=O)OC,S1C=CSC1=C1SC=CS1
CN1C(=O)NC=CC1=O,OC1=NNC(=O)C=C1
C1N2CN3CN1CN(C2)C3,Oc1cccc(O)c1O
CC(=O)OCC(CCN1C=Nc2cnc(N)nc12)COC(C)=O,OC(=O)C=CC(O)=O
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CNC(=O)NC
Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,OC(=O)c1cc(cc(c1)N(=O)=O)C(O)=O
CN(C1CCCCC1)C(=O)Nc1ccc(C)c2cccnc12,Oc1ccccc1
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1cc2ccc3cccc4ccc(c1)c2c34
O=N(=O)c1ccc(cc1)N(=O)=O,S1C=CSC1=C1SC=CS1
CCOC(=O)CC1(C)C(CCCC21OCCS2)=Cc1ccccc1,Oc1ccc(O)cc1
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,c1cc(ccn1)N=Nc1ccncc1
Cc1cc2N=CN(Cc3ccc(Br)cc3)c2cc1C,IC#Cc1ccc(I)cc1
IC#Cc1ccc(I)cc1,c1ccc(cc1)c1ccncc1
C(N1C=Nc2ccccc12)c1ccc(CN2C=Nc3ccccc23)cc1,IC#Cc1ccc(I)cc1
OC(=O)c1ccccc1,c1cc(ccn1)N=Nc1ccncc1
N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34
FC1=CC(C(=CC1=C(C#N)C#N)F)=C(C#N)C#N,S1C(Sc2ccccc12)=C1Sc2ccccc2S1
C1COCCOCCNCCOCCOCCN1,NC(N)=S
Oc1ccc(cc1)C(=O)c1ccc(O)cc1,c1cc(ccn1)C=Cc1ccncc1
CN1c2ccccc2c2ccccc12,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O
O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2nc3ccccc3cc2c1
NC(=O)N1c2ccccc2C=Cc2ccccc12,Nc1nc(N)nc(n1)c1ccccc1
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,NC(N)=S
N1c2ccccc2Sc2ccccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
CNC(=O)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
OC(=O)c1cccc(Cl)c1,OC(=O)c1ccccc1SSc1ccccc1C(O)=O
Brc1ccc2ccc3cccnc3c2n1,Fc1c(F)c(I)c(F)c(F)c1I
CC1(C)CN=C(N1)C(F)(F)F,CC1(C)CNC(=N1)C(F)(F)F
CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,CN1C(=C([O-])c2ccccc2S1(=O)=O)C(=O)Nc1[nH+]cccc1
O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O,c1cnccn1
NNC(=O)c1ccncc1,OC(=O)c1ccccc1SSc1ccccc1C(O)=O
CCCCCNc1c(O)ccc(C(C)=O)c1O,CCCCC[NH2+]c1c(O)c(ccc1[O-])C(C)=O
CCCCCNc1c(O)ccc(c1O)C(=O)OC,CCCCC[NH2+]c1c(O)c(ccc1[O-])C(=O)OC
COc1ccc(C(O)=O)c(O)c1,OC(=O)C(Cl)Cl
COc1nc(OC)c(nc1N(=O)=O)N(=O)=O,O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O
O=C1C=CC(=O)C=C1,Oc1ccc(Br)cc1
O=C1C=CC(=O)C=C1,Oc1ccc(Cl)cc1
Nc1ccc(cc1)c1ccc(N)cc1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
OC1(CCCCC1)C1(O)CCCCC1,OC12CCCCC1C1(CCCCC1)OC12CCCCC1
NC(=O)c1cccnc1,OC(C(O)=O)c1ccccc1
C1COCCOCCOCCOCCOCCO1,NC(P)=O
NC(N)=O,Oc1cccc(O)c1
CC(=O)Nc1ccc(O)cc1,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,OC(=O)c1ccc(Cl)c(Cl)c1
COc1ccc(C=CC(O)=O)cc1OC,OC(=O)C=Cc1ccc(cc1N(=O)=O)N(=O)=O
CCC(=O)NNC(=O)c1ccc(C)cc1O,Cc1ccc(c(O)c1)C(=O)NNC(=O)c1ccc(C)cc1O
CC(C)OC(=O)C1=CC(O)C(O)C(O)C1,OC1CC(=CC(O)C1O)C(O)=O
OC(=O)c1ccc(cc1)C(O)=O,c1cc(ccn1)c1ccc(cc1)N(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1
NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl,c1cc(ccn1)c1ccncc1
CN1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(Nc2nccc(n2)c2cccnc2)c1,FC1=CNC(=O)NC1=O
C1CN2CCN1CC2,Nc1c(F)c(F)c(Br)c(F)c1F
Nc1c(F)c(F)c(I)c(F)c1F,c1cc(ccn1)c1ccncc1
C(Cc1ccncc1)c1ccncc1,Nc1c(F)c(F)c(I)c(F)c1F
C1CN2CCN1CC2,Nc1c(F)c(F)c(I)c(F)c1F
NNC(=O)c1ccncc1,OC(=O)c1cccc(O)c1O
NNC(=O)c1ccncc1,OC(=O)c1cc(O)cc(O)c1
NNC(=O)c1ccncc1,OC(=O)c1cccc(O)c1
OC(=O)c1ccccc1c1ccccc1C(O)=O,c1cc(ccn1)c1ccncc1
Nc1c(F)c(F)c(Br)c(F)c1F,c1cc(ccn1)c1ccncc1
C(Cc1ccncc1)c1ccncc1,Nc1c(F)c(F)c(Br)c(F)c1F
NC1=NN=C(S1)c1ccc(Br)cc1,OC(=O)c1ccc(cc1)N(=O)=O
O=C(N1CCC(CCCC2CCN(CC2)C(=O)c2ccncc2)CC1)c1ccncc1,OC(=O)c1cccc(c1)C(O)=O
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)I,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCNC(=O)c1cccnc1)c1cccnc1
Cc1nc2ccccc2nc1C,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
FC(F)(I)C(F)(F)I,O=C(NCCCCCCCCNC(=O)c1cccnc1)c1cccnc1
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O=C(NCCCCCCCCNC(=O)c1cccnc1)c1cccnc1
CCCCCCCCCC(O)=O,NC(=O)c1cccnc1
C1Cc2cc3cccnc3c3c4ncccc4cc1c23,Oc1ccccc1
CN(C)c1ccc(C=O)cc1,OC(=O)c1ccc(cc1Cl)N(=O)=O
Brc1ccc(Br)cc1,CCCCC(CC)CN1C(=O)c2cc3C(=O)N(CC(CC)CCCC)C(=O)c3cc2C1=O
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,CCCCN1C(=O)c2cc3C(=O)N(CCCC)C(=O)c3cc2C1=O
Brc1cc(Br)c(Br)cc1Br,CCCCN1C(=O)c2cc3C(=O)N(CCCC)C(=O)c3cc2C1=O
CCCCC(CC)CN1C(=O)c2ccc3C(=O)N(CC(CC)CCCC)C(=O)c4ccc(C1=O)c2c34,COc1ccc(Br)c2c(OC)ccc(Br)c12
IC#CC(=O)c1ccccc1,c1ccc2nc3ccccc3nc2c1
IC#CC(=O)Oc1ccccc1,c1ccc2nc3ccccc3nc2c1
C1N2CN3CN1CN(C2)C3,Oc1ccccc1c1ccccc1O
Oc1c(Br)cc(Br)cc1Br,c1ccc(C=Cc2ccccn2)nc1
Oc1c(Cl)cc(Cl)cc1Cl,c1ccc(C=Cc2ccccn2)nc1
Oc1c(F)cc(F)cc1F,c1ccc(C=Cc2ccccn2)nc1
Oc1ccc(Sc2ccc(O)cc2)cc1,c1cc(ccn1)c1ccncc1
Fc1ccc(cc1)C(=O)C#CI,c1ccc2nc3ccccc3nc2c1
IC#CC(=O)c1cccc(c1)C#N,c1ccc2nc3ccccc3nc2c1
IC#CC(=O)c1ccc(cc1)C#N,c1ccc2nc3ccccc3nc2c1
IC#CC(=O)c1ccc(cc1)N(=O)=O,c1ccc2nc3ccccc3nc2c1
IC#CC(=O)Oc1cccc(c1)C#N,c1ccc2nc3ccccc3nc2c1
IC#CC(=O)Oc1cccc(c1)N(=O)=O,c1ccc2nc3ccccc3nc2c1
OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O,c1cnccn1
IC#CC(=O)Oc1ccc(cc1)N(=O)=O,c1ccc2nc3ccccc3nc2c1
Cc1cc(C)nc(N)n1,OC(=O)CSCc1ccc(CSCC(O)=O)cc1
N#Cc1nc(C#N)c(nc1C#N)C#N,S1C=CSC1=C1SC=CS1
N#Cc1nc(C#N)c(nc1C#N)C#N,c1ccc2c(c1)c1ccccc21
N#Cc1nc(C#N)c(nc1C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34
CC(C)Cc1ccc(cc1)C(C)C(O)=O,[NH3+]C(Cc1ccccc1)C(=O)[O-]
COC(=O)c1ccc(N)cc1,NC1CCc2c(cccc12)C#N
O=C1N(c2ccncc2)C(=O)c2ccc3C(=O)N(c4ccncc4)C(=O)c4ccc1c2c34,Oc1cccc2c(O)cccc12
O=C1N(c2ccncc2)C(=O)c2ccc3C(=O)N(c4ccncc4)C(=O)c4ccc1c2c34,Oc1ccc2cc(O)ccc2c1
O=C1N(Cc2ccncc2)C(=O)c2cc3C(=O)N(Cc4ccncc4)C(=O)c3cc12,Oc1ccc2cc(O)ccc2c1
O=C1N(Cc2ccccn2)C(=O)c2cc3C(=O)N(Cc4ccccn4)C(=O)c3cc12,Oc1cccc2c(O)cccc12
O=C1N(Cc2ccccn2)C(=O)c2cc3C(=O)N(Cc4ccccn4)C(=O)c3cc12,Oc1ccc2cc(O)ccc2c1
CC(C)CNC(=O)NC(=O)c1ccc(cc1)N(=O)=O,CN(C)c1ccc(NC(=O)NC(=O)Cc2ccccc2)cc1
OC(=O)c1cccc(F)c1,c1cc(ccn1)C=Cc1ccncc1
OC(=O)c1ccc(F)cc1,c1cc(ccn1)C=Cc1ccncc1
OC(=O)c1cccc(F)c1F,c1cc(ccn1)C=Cc1ccncc1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1cccc(F)c1F
OC(=O)c1ccc(F)cc1F,c1cc(ccn1)C=Cc1ccncc1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccc(F)cc1F
OC(=O)c1cc(F)cc(F)c1,c1cc(ccn1)C=Cc1ccncc1
OC(=O)c1ccc(F)c(F)c1F,c1cc(ccn1)C=Cc1ccncc1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccc(F)c(F)c1F
OC(=O)c1cc(F)c(F)cc1F,c1cc(ccn1)C=Cc1ccncc1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1cc(F)c(F)cc1F
OC(=O)c1cc(F)ccc1F,c1cc(ccn1)C=Cc1ccncc1
OC(=O)c1c(F)cccc1F,c1cc(ccn1)C=Cc1ccncc1
OC(=O)c1ccc(F)c(F)c1,c1cc(ccn1)C=Cc1ccncc1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1ccc(F)c(F)c1
COc1ccc(cc1)C1=NN(C(C1)c1c2ccccc2cc2ccccc12)C(C)=O,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
OC(=O)c1c(F)cc(F)cc1F,c1cc(ccn1)C=Cc1ccncc1
OC(=O)c1cc(F)c(F)c(F)c1,c1cc(ccn1)C=Cc1ccncc1
C(Cc1ccncc1)c1ccncc1,OC(=O)c1cc(F)c(F)c(F)c1
C[N+]1(CC[N+](C)(CC1)CC(=O)[O-])CC(=O)[O-],OC(C(O)C(O)=O)C(O)=O
OC(=O)c1ccccc1F,c1cc(ccn1)C=Cc1ccncc1
